first_name,middle_name,last_name,other_authors,title,series,series_num,description,copies,publisher,publish_date,pages,isbn10,isbn13,tags
Juliet,E.,McKenna,,Northern Storm,The Aldabreshin Compass,2,"The Aldabreshin Archipelago has been ravaged by war, its fragile alliances sundered by new enemies - enemies wielding forbidden elemental magic and spreading terror throughout the scattered southern realm.

Warlord Daish Kheda has vowed to reclaim his people's land. Exiled from the kingdom and separated from his family, Daish journeys north to seek answers.

The wizard Dev has pledged to assist him, hungry to discover the secrets of this powerful dark magic. And it is Dev's obsession that will lead the men to further conflict and into a political battle where strength in magic is key to the highest rank of all.",1,Orbit,2004-09-02,608,1841491675,9781841491677,"epic fantasy,fantasy"
Fiona,,McIntosh,,Myrren's Gift,The Quickening,1,"When Wyl Thirsk, General of the Morgravian Legion, is forced to watch the torture of Myrren, a young woman accused of witchcraft, it seems little enough comfort to speed her passing. But Myrren is grateful for even this small mercy and promises Wyl a gift. He thanks her but dismisses the notion - what could this poor, doomed girl have to give him?

It is only years later that Wyl, shorn of his friends and allies, betrayed by his king, and forced to make an impossible choice, remembers the dying words of the young woman about to burn for the crime of witchcraft. As his enemy's sword draws closer, Wyl finally understands the meaning of Myrren's dying words, and he wonders: had he known what that one act of kindness would bring, would he have behaved otherwise?

Gripping the reader from the very first page, Myrren's Gift marks Fiona McIntosh as one of fantasy fiction's most gifted storytellers.",1,Orbit,2005-01-20,672,1841493732,9781841493732,"fantasy,romance"
Julian,,May,,Intervention,Intervention,,"For 60,000 years the Galactic Milieu have waited for the time when human mental development on Earth is ready for intervention. As the 20th century draws to its end, 'operants' on Earth can communicate telepathically and use their minds as weapons. A small group of them wage a battle to tip the balance of the world's future towards peace.",1,Tor,1988-10-21,688,0330303090,9780330303095,"sci-fi,space opera,speculative"
Margaret,,Weis,Tracy Hickman,Dragons of Spring Dawning,Dragonlance Universe,3,"Will truth and virtue triumph over the deadly darkness of an all-consuming evil?
 
The war against the dragon minions of Queen Takhisis rages on. Armed with the mysterious, magical Dragon Orbs and the shining, silver Dragonlance, the Companions of the Lance lead their people in a desperate final battle. Knight and barbarian, warrior and mage, dwarf and kender—no one has reckoned how high the price of defeat, or even victory, might be.
 
But now, in the dawn of a new day, the dark secrets that have long shadowed the hearts of the Companions come to light. If they are to truly defeat the five-headed dragon goddess, they must find a way to overcome their own personal conflicts and doubts. From betrayal and treachery to fragility and weakness, the greatest battle now lies within each of them.

Dragons of Spring Dawning is the third book in the Dragonlance Chronicles.",1,Penguin,1986-10-30,384,0140087206,9780140087208,"adventure,epic fantasy,fantasy,middle grade,teen"
David,,Farland,,Sum of All Men,The Runelords,1,"The first book of the saga of The Runelords

Young Prince Gaborn Val Orden of Mystarria is traveling in disguise on a journey to ask for the hand of the lovely Princess Iome of Sylvarresta. Armed with his gifts of strength and perception, Prince Gaborn and his warrior bodyguard stop in a local tavern along the way. Immediately, they spot a pair of assassins who have their sights set on Princess Iome's father. As the prince and his bodyguard race to warn the king of this impending danger, they realize that more than the royal family is at risk, the very fate of the Earth is in jeopardy.",1,"Simon & Schuster, Limited",1999-04-05,672,067102261X,9780671022617,"adventure,epic fantasy,fantasy"
Robin,,Hobb,,Mad Ship,The Liveship Traders,2,"Althea Vestrit has found a new home aboard the liveship Ophelia, but lives only to reclaim the Vivacia as her rightful inheritance. However, Vivacia has been captured by the pirate, ‘King’ Kennit, and is acquiring a keen bloodlust.

Bingtown becomes embroiled in a violent political upheaval against the corrupt Jamaillian leader, while the fading fortunes of the Vestrit family lead Malta deeper into the magical secrets of the mysterious Rain Wilds Traders.

Beyond Bingtown, enigmatic wood-carver Amber dreams of re-launching the Paragon, The Mad Ship, despite the history of death and despair that surrounds him.

Secrets will be revealed – secrets forgotten by sea serpents, hidden by the disfigured Wild Rain Traders, buried deep in wizardwood coffins – secrets with startling, dramatic consequences.",1,Bantam USA,2000-02-29,850,0553575643,9780553575644,"adventure,epic fantasy,fantasy"
Brian,,Jacques,,Pearls of Lutra,Redwall,9,"Far away, on the isle of Sampetra, Emperor Ublaz - also scarily known as. . . . Mad Eyes - sends his fearsome lizards and seascum on a murderous mission to Redwall. Meanwhile Tansy and her fellow abbey dwellers frantically race against time to unravela fiendishly difficult set of riddles and rhymes left by the Fermald the Ancient. . .",1,Red Fox Publishing,,,0099638711,9780099638711,"adventure,animals,children's,fantasy,middle grade,teen,young adult"
Brian,,Jacques,,Salamandastron,Redwall,5,"As Redwall slumbers in the summer sun, it is unaware that the mountain stronghold of Salamandastron lies besieged by the weasel army of Ferahgo the Assassin, and that the deadly Dryditch fever is creeping towards the Abbey. But the sword of Martin the Warrior sends Samkin and Arula from Redwall over forest, swamp and great waters to try and save Salamandastron from being turned into a centre of evil power. . . . .",2,Red Fox,1993-10-21,416,0099143615,9780099143611,"adventure,animals,children's,fantasy,middle grade,teen,young adult"
Brian,,Jacques,,Redwall,Redwall,1,"Redwall Abbey, tranquil home to a community of peace-loving mice is threatened by Cluny the Scourge - the evil-one-eyed rat warlord - and his battle-hardened horde of predators. Cluny is certain that Redwall will fall easily to his fearsome army but he hasn't bargained for the courage and strength of the combined forces of the Redwall mice and their loyal woodland friends. . . . .",2,Red Fox,,,0099512009,9780099512004,"adventure,animals,children's,fantasy,middle grade,teen,young adult"
Brian,,Jacques,,Bellmaker,Redwall,7,"When Joseph the Bellmaker is warned in a dream that his daughter, Mariel, is in danger, his hopes of saving her are slim. For the evil Foxwolf and his horde of rats are coming to Southsward and Mariel is his prisoner. But Joseph and his four young warrior friends lead a crusade against Foxwolf and his invading grey rat army. And can the legendary Martin the Warrior return from the past to save them. Or is it too late . . .?",1,Red Fox,1995-07-06,352,0099433311,9780099433316,"adventure,animals,children's,fantasy,middle grade,teen,young adult"
Brian,,Jacques,,Mattimeo,Redwall,3,"Slagar the Fox is bent on revenge - and determined to bring death and destruction to Redwall Abbey. Gathering his evil band around him, Slagar plots to strike at the heart of the Abbey. His cunning and cowardly plan is to steal the Redwall children - and Mattimeo, Matthias's son, is to be the biggest prize of all . . .",1,Red Fox,,,0099675404,9780099675402,"adventure,animals,children's,fantasy,middle grade,teen,young adult"
Grant,,Taylor,,Better Than Life,Red Dwarf,2,"Lister lives in a replica of Bedford Falls from It's a Wonderful Life, Rimmer is married to a supermodel, and the Cat lives in Denmark in a palace surrounded by a moat of milk. Life's good on Earth. Or is it?

The crew of the Red Dwarf are trapped within an addictive virtual reality called Better Than Life, a game that transports you to a perfect world of your imagination. But it is killing them, and to escape, you have to want to.

Rejoin this trepid band of space zeroes - Lister, Rimmer, Kryten, Holly and the Cat - as they continue their epic journey through frontal-lobe knotting realities where none dare venture but the bravest of the brave, the boldest of the bold, the feeblest of the feeble-minded.",1,Penguin Books,,,0140124381,9780140124385,"humour,sci-fi"
Terry,,Brooks,,Knight of the Word,The Word & The Void,2,"Five years have passed since the cataclysmic events of Running With the Demon. John Ross, Knight of the Word, sworn to fight the eternal battle against mankind's demons, has moved on. Ross's years spent in the fight against the Void have taken their toll. He has lost his spirit, his belief and now it seems he has lost his magic. Working in a hostel for homeless children, his life is now spent fighting a battle in which he feels he might actually make a difference.

But Nest Freemark, whose involvement in those events five years ago shattered her childhood, is about to be drawn once more into the mythic world of the Void and the Word. For she has learnt that John Ross is in great danger from a demon like no other. If she can not warn him in time - and persuade him to take up his staff of magic once more - the battle may be lost forever. . .",1,Orbit,2006-08-03,432,184149545X,9781841495453,"action,adventure,epic fantasy,fantasy,horror,paranormal"
Jack,,Campbell,,Rule of Evidence,JAG in Space,3,"When the USS Michaelson's sister ship, the USS Maury, is wracked by devastating explosions that destroy its engineering section, Paul Sinclair must find out what really caused the explosions. But the more he learns, the more he faces the terrible possibility that the woman he loves may be guilty of sabotage and murder.",1,Titan Books,2012-03-16,336,0857689428,9780857689429,"adventure,sci-fi,space opera"
L.,E.,Modesitt,,Colours of Chaos,The Saga of Recluce,9,"Colours Of ChaosCerryl is now a full mage in the White Order, but he must still prove himself indispensable to Jeslek, the High Wizard.

The greatest obstacle he faces is Anya, the plotting seductress who is the real power behind the white wizards. With nothing but his wits, his integrity and the love of Leyladin, Cerryl must survive long enough to claim his rightful place within the ruling hierarchy of the White Order.",1,Orbit,2002-06-06,848,1857239571,9781857239577,"epic fantasy,fantasy"
Matthew,,Costello,,Island of Skull,,,"Carl Denham, film maker, Ann Darrow, actress, and Sam Kelly, diver, are three individuals leading separate lives but bound together by fate drawing them inexorably closer to a place that will test the very limits of their humanity.",1,Pocket Books,2005-11-01,320,1416511660,9781416511663,sci-fi
Patrick,,Tilley,,Earth-Thunder,Amtrak Wars,6,"As the great mountain in the west speaks to the sky with a tongue of flame, the Talisman Prophesy is on the verge of fulfilment. The rulers of the Federation believe Clearwater's unborn child is the Thrice-Gifted One and they hold both in their power. Cadillac and Roz, who have combined their formidable talents, are determined to free her but Steve, lured by the prospect of a career within the First Family, is no longer sure of who to support and who to betray. he has little time to decide for in ne-Issan, home of the iron Masters, a lone woman intent on avenging her dead lover, is about to plunge her nation into a civil war that will set the whole continent abalze.",1,Timewarner,1993-01-01,484,0751509922,9780751509922,"post-apocalyptic,sci-fi"
A.J.,,Smith,,Black Guard,The Long War,1,"The city of Ro Canarn burns. With their father's blood fresh upon the headsman's sword, Lord Bromvy and Lady Bronwyn, the last scions of the house of Canarn, face fugitive exile or death.

In the court of Ro Tiris, men fear to speak their minds. The Army of the Red marches upon the North. Strange accidents befall those who dare question the King's new advisors. Those foolish enough to speak their names call them the Seven Sisters: witches of the fire god; each as beautiful and as dangerous as a flame.

And, called from the long ages of deep time by war and sacrifice, the children of a dead god are waking with a pitiless cry.

All that was dead will rise.

All that now lives will fall...",1,Head of Zeus,2014-02-13,616,1781855641,9781781855645,"epic fantasy,fantasy"
Gail,Z,Martin,,Sworn,The Fallen Kings,1,"As plague and famine scourge the Winter Kingdoms, a vast invasion force is mustering from beyond the Northern Sea. And at its heart, a dark spirit mage wields the blood magic of ancient, vanquished gods.

Summoner-King Martris Drayke must attempt to meet this great threat, gathering an army from a country ravaged by civil war. And neighbouring lands reel toward anarchy while plague decimates their leaders. Drayke must seek new allies from among the living - and the dead - as an untested generation of rulers face their first battle.

Then someone disturbs the legendary Dread as they rest in a millennia-long slumber
beneath sacred barrows. Their warrior guardians, the Sworn, know the Dread could be pivotal as a force for great good or evil. But if it's the latter, could even the Summoner-King's sorcery prevail?",1,Orbit,2011-01-01,563,0316093572,9780316093576,"epic fantasy,fantasy,paranormal"
Robert,A.,Silverberg,,Gilgamesh the King,Gilgamesh,1,"Gilgamesh, half-god and half-man, in his loneliness and isolation becomes a cruel tyrant over the citizens of Uruk. To impress them forever he orders a great wall to be built, driving his people to exhaustion and despair so that they cry to the Sun God for help. In answer, another kind of man, Enkidu, is sent to earth to live among the animals and learn kindness from them. He falls in love with Shamhat, a singer from the temple, and he follows her back to Uruk. There, Enkidu, the “uncivilized” beast from the forest, shows the evil Gilgamesh through friendship what it means to be human.",1,Pan Macmillan,1986-01-01,299,0330292234,9780330292238,"fantasy,mythology,speculative"
Keri,,Arthur,,Bound to Shadows,Riley Jenson Guardian,8,"At a local vampire club, someone is beheading the clientele, and the peace the Guardians are meant to maintain is getting shaky. Human and vampire fatalities escalate and Riley Jenson - a rare hybrid of werewolf and vampire - finds herself struggling to make sense of the murders and, in particular, her main suspect: the club's owner Dante Starke and his powerful sexual aura. And if things weren't bad enough, she's also torn between her love for Quinn and her connection with the unpredictable werewolf Kye - her soulmate. With the city on the verge of all-out war, Riley must not only capture the killer, but choose between the man she loves and the man she's destined to be with.",1,,,346,0749942223,9780749942229,"fantasy,paranormal,romance"
Suzanne,,McLeod,,Cold Kiss of Death,Spellcrackers.com,2,"All Genny wants is to live the quiet life and to do her job at Spellcrackers.com, but there's her tangled personal life to sort out first. She's being haunted by ghosts who want her help. Her witch neighbours want her evicted. Genny's sort-of-Ex - and now her new boss - can't decide whether he wants their relationship to be business or pleasure. And then there's the queue of vampires all wanting her to paint the town red - how long will it be before they stop taking no for an answer?

But when one of her human friends is murdered by sidhe magic, Genny is determined to find the killer. She needs help to find the real murderer, and that means calling on some of the most capricious and seductive fae - but her search is hindered by the vampires, who have their own political agenda. All the evidence points to Genny - she's the only sidhe fae in London - and she's named the main suspect; it's not long before she's on the run, not just from the police, but from some of London's most powerful supernaturals.",1,Gollancz,2009-07-16,352,0575084294,9780575084292,"fantasy,paranormal,vampires"
Danel,,Olson,,Exotic Gothic,,,"Exotic Gothic is an anthology series of original short fiction and novel excerpts in the gothic, horror and fantasy genres.",1,PS Publishing,2016-02-01,,1848637063,9781848637061,"fantasy,gothic,horror,short stories"
Mike,,Tucker,,Doctor Who: The Nightmare of Black Island,Doctor Who: New Series Adventures,10,"On a lonely stretch of Welsh coastline, a fisherman is killed by a hideous creature from beneath the waves. When the Doctor and Rose arrive, they discover a village where the children are plagued by nightmares, and the nights are ruled by monsters. The villagers suspect that ancient industrialist Nathanial Morton is to blame, but the Doctor has suspicions of his own. Who are the ancient figures that sleep in the old priory? What are the monsters that prowl the woods after sunset? What is the light that glows in the disused lighthouse on Black Island? As the children's nightmares get worse, the Doctor and Rose discover an alien plot to resurrect an ancient evil...",1,BBC,2006-01-01,,1846073065,9781846073069,"adventure,aliens,sci-fi,time travel,young adult"
Adrian,,Tchaikovsky,,Empire in Black and Gold,Shadows of the Apt,1,"The city states of the Lowlands have lived in peace for decades, bastions of civilization, prosperity and sophistication. They have been protected by treaties, trade and a belief in the reasonable nature of their neighbours.

But meanwhile, in far-off corners, the Wasp Empire has been devouring city after city with its highly trained armies, its machines, its killing Art . . . And now its hunger for conquest and war has become insatiable. Only the ageing Stenwold Maker, spymaster, artificer and statesman, can see that the long days of peace are over. It falls upon his shoulders to open the eyes of his people – as soon a black-and-gold tide will sweep down over the Lowlands and burn away everything in its path.

But first he must stop himself from becoming the Empire’s latest victim.",1,Tor,2008-07-04,612,0230704131,9780230704138,"epic fantasy,fantasy,sci-fi,steampunk"
Harry,,Turtledove,,Emperor for the Legion,The Videssos Books,2,"Foul sorcery had slain the Emperor. Now the army of Videssos, betrayed by one man's craven folly, fled in panic from the savage victors. But there was no panic in the Legion, mysteriously displaced from Gaul and Rome into this strange world of magic.

Wearily, Tribune Marcus Scaurus led his men through the chaos and enemy hordes in search of winter quarters, to regroup and seek to join up with Thorisin Gavras, now rightful ruler of Videssos.

But in Videssos the city, capital of the beleaguered realm, Ortaias Sphrantzes, whose cowardice had caused their defeat, now sat upon the throne. There, behind great walls that had always made the city impregnable to storm or siege, he ruled with the support of evil sorcery. Overthrowing him seemed impossible.

Grimly, Marcus Scaurus began the long march through hostile country toward that seemingly hopeless attempt.",1,"Little, Brown Book Group Limited",1988-04-21,,0099588706,9780099588702,"adventure,fantasy,speculative"
Harry,,Turtledove,,Legion of Videssos,The Videssos Books,3,"Since the Roman legion had been mysteriously transported to this world of magic, tribune Marcus Scaurus had served the rulers of war-torn Videssos well. He had been largely responsible for ousting the Pretender and putting Thorish Gavras on the throne. That, of course, made him a hero.
Rome or Videssos, however, Fortune was a fickle goddess.
Now he and the legion were returning in triumph to Videssos the city after defeating a well-entrenched army of rebel mercenaries. But Marcus, betrayed by the one closest to him, was returning to be seized, dragged before the Emperor, and questioned under truth-drug like a traitor.
Of the court, only Alypia Gavra stuck by him -- but consorting with the Emperor's niece was dangerous. It could lead to exile -- or death!
Yet Alypia was attractive. And Marcus was lonely . . .",1,"Little, Brown Book Group Limited",1988-07-21,,0099589001,9780099589006,"adventure,fantasy,speculative"
Harry,,Turtledove,,Misplaced Legion,The Videssos Books,1,"As they faced one another in a duel of survival, the Roman tribune Marcus Scaurus held the spell-scribed sword of a Druid priest, and the Celtic chieftain Viridovix held a similar sword, bespelled by a rival Druid sorcerer. At the moment they touched, the two found themselves under a strange night sky where no stars were familiar and where Gaul and Rome were unknown. They were in an outpost of the embattled Empire of Videssos--in a world where magic and dark sorcery would test their skill and courage as no Roman legion had ever been tested before.",1,Legend paperbacks,1988-02-18,306,0099588609,9780099588603,"adventure,fantasy,speculative"
Paula,,Volsky,,Wolf of Winter,Volsky's Parallel Universe,2,"Dedicating herself to bringing her brother Cerrov, the rightful heir, to the Wolf Throne of Rhazaulle, Shalindra is taken captive in the mountain stronghold of her uncle Varis, the master of the dead who hopes to usurp the crown.",1,Random House Publishing Group,1994-01-01,444,0553408151,9780553408157,"epic fantasy,fantasy,paranormal"
Jaye,,Wells,,Green-Eyed Demon,Sabina Kane,3,"Things to do:

1. Rescue sister.
2. Murder grandmother.
3. Don't upset the voodoo priestess.

The clock is ticking for Sabina Kane. Her sister has been kidnapped by her grandmother, the Dark Races are on the brink of war, and a mysterious order is manipulating everyone behind the scenes.

Working on information provided by an unlikely ally, Sabina and her trusty sidekicks--a sexy mage named Adam Lazarus and Giguhl, a Mischief demon--head to New Orleans to begin the hunt for her sister. Once there, they must contend with belligerent werewolves, magic-wielding vampires and--perhaps most frightening of all--humans.

But as much as Sabina is focused on surviving the present, the past won't be ignored. Before she can save those she cares about most, she must save herself from the ghosts of her past.",1,Orbit,2011-02-03,400,1841497584,9781841497587,"fantasy,paranormal,vampires"
Margaret,,Atwood,,"Penelopiad, The",,,"For Penelope, wife of Odysseus, maintaining a kingdom while her husband was off fighting the Trojan war was not a simple business. Already aggrieved that he had been lured away due to the shocking behaviour of her beautiful cousin Helen, Penelope must bring up her wayward son, face down scandalous rumours and keep over a hundred lustful, greedy and bloodthirsty suitors at bay...And then, when Odysseus finally returns and slaughters the murderous suitors, he brutally hangs Penelope's twelve beloved maids. What were his motives? And what was Penelope really up to?Critically acclaimed when it was first published as part of Canongate's Myth series, and following a very successful adaptation by the RSC, this new edition of The Penelopiad sees Margaret Atwood give Penelope a modern and witty voice to tell her side of the story, and set the record straight for good.",1,Canongate Books,,199,1841957046,9781841957043,"fantasy,mythology,novella"
